og_id,consensus_product,total_member_count,total_organism_count,proc_strains,proc_members,proc_hypo_members,frac_hypo
cyanorak:CK_00001884,NfeD-like family protein YbbJ,5,4,3,4,0,0.0
cyanorak:CK_00001883,membrane anchored protease,4,4,3,3,0,0.0
cyanorak:CK_00002697,amidase,3,3,3,3,0,0.0
cyanorak:CK_00001417,glycolate oxidase,7,7,3,3,0,0.0
cyanorak:CK_00001840,photosystem II assembly factor,7,7,3,3,0,0.0
cyanorak:CK_00000099,"L,D-transpeptidase catalytic domain protein",8,7,3,4,0,0.0
cyanorak:CK_00001585,"demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase",7,7,3,3,0,0.0
cyanorak:CK_00001882,periplasmic binding protein,5,5,3,3,0,0.0
cyanorak:CK_00001420,conserved hypothetical protein,7,7,3,3,0,0.0
cyanorak:CK_00001421,uncharacterized conserved membrane protein,8,7,3,3,0,0.0
cyanorak:CK_00001587,RuBisCo activase,7,7,3,3,0,0.0
cyanorak:CK_00008095,serine protease,7,7,3,3,0,0.0
cyanorak:CK_00003802,type-II peroxiredoxin,4,4,3,3,0,0.0
cyanorak:CK_00003801,possible Adenosine-deaminase (editase) domain,3,3,3,3,0,0.0
cyanorak:CK_00001507,tRNA (guanine26-N2/guanine27-N2)-dimethyltransferase,7,7,3,3,0,0.0
cyanorak:CK_00001505,23S rRNA pseudouridine2457 synthase,7,7,3,3,0,0.0
cyanorak:CK_00001504,ATP-dependent DNA helicase,7,7,3,3,0,0.0
cyanorak:CK_00047842,"plastoquinone biosynthesis coenzyme, Coq4 family protein",4,4,3,3,0,0.0
cyanorak:CK_00001633,uncharacterized conserved membrane protein,7,7,3,3,0,0.0
cyanorak:CK_00003795,EF-hand domain-containing protein,3,3,3,3,0,0.0
cyanorak:CK_00002696,methyltransferase domain protein,3,3,3,3,0,0.0
cyanorak:CK_00001501,uncharacterized conserved secreted protein (DUF3370),7,7,3,3,0,0.0
cyanorak:CK_00001632,conserved hypothetical protein,7,7,3,3,0,0.0
cyanorak:CK_00001499,"ABC-type sugar transport system, permease component",7,7,3,3,0,0.0
cyanorak:CK_00001498,nif11-like leader peptide domain protein,7,7,3,3,0,0.0
cyanorak:CK_00008121,ribosomal large subunit pseudouridine synthase A,7,7,3,3,0,0.0
cyanorak:CK_00047592,glycolipid exporter Gap/Sap,6,6,3,3,0,0.0
cyanorak:CK_00001629,putative phosphoglycerate mutase,7,7,3,3,0,0.0
cyanorak:CK_00001818,"calcineurin-like phosphoesterase family protein, ApaH type",6,6,3,3,0,0.0
cyanorak:CK_00054342,major Facilitator Superfamily protein,6,5,3,4,0,0.0
cyanorak:CK_00008114,mannose-6-phosphate isomerase,7,7,3,3,0,0.0
cyanorak:CK_00001657,cell envelope-related transcriptional attenuator domain-containing protein,6,6,3,3,0,0.0
cyanorak:CK_00001438,cell envelope-related transcriptional attenuator domain-containing protein,7,7,3,3,0,0.0
cyanorak:CK_00002542,uncharacterized conserved secreted protein,7,7,3,3,0,0.0
cyanorak:CK_00051069,conserved hypothetical protein,7,7,3,3,0,0.0
cyanorak:CK_00003785,possible Trypsin and protease inhibitor,3,3,3,3,0,0.0
cyanorak:CK_00005939,proline/betaine transporter,5,5,3,3,0,0.0
cyanorak:CK_00001444,conserved hypothetical protein,7,7,3,3,0,0.0
cyanorak:CK_00039898,aspartate aminotransferase,3,3,3,3,0,0.0
cyanorak:CK_00001443,NUDIX hydrolase superfamily,6,6,3,3,0,0.0
cyanorak:CK_00002693,"membrane-associated, eicosanoid/glutathione metabolism (MAPEG) protein",3,3,3,3,0,0.0
cyanorak:CK_00009126,uncharacterized conserved membrane protein,6,6,3,3,0,0.0
cyanorak:CK_00002692,phytochelatin synthase,3,3,3,3,0,0.0
cyanorak:CK_00003764,possible tRNA synthetase class I (E and Q),3,3,3,3,0,0.0
cyanorak:CK_00043505,outer membrane efflux family protein,4,3,3,4,0,0.0
cyanorak:CK_00002688,uncharacterized conserved membrane protein,5,4,3,4,0,0.0
cyanorak:CK_00056834,ABC multidrug efflux transporter,4,3,3,4,0,0.0
cyanorak:CK_00057071,ABC transporter family protein,4,3,3,4,0,0.0
cyanorak:CK_00003757,Hypothetical protein,3,3,3,3,0,0.0
cyanorak:CK_00001604,FAD-dependent pyridine nucleotide-disulfide oxidoreductase,7,7,3,3,0,0.0
cyanorak:CK_00035938,vanW like family protein,3,3,3,3,0,0.0
cyanorak:CK_00002683,possible GRAM domain,3,3,3,3,0,0.0
cyanorak:CK_00002354,conserved hypothetical protein,4,3,3,4,0,0.0
cyanorak:CK_00003733,uncharacterized conserved membrane protein,3,3,3,3,0,0.0
cyanorak:CK_00001616,uncharacterized conserved membrane protein,7,7,3,3,0,0.0
cyanorak:CK_00001817,putative membrane protein,5,5,3,3,0,0.0
cyanorak:CK_00043960,protein kinase,3,3,3,3,0,0.0
cyanorak:CK_00001485,transglycosylase-like protein,7,7,3,3,0,0.0
cyanorak:CK_00003719,CDP-alcohol phosphatidyltransferase,3,3,3,3,0,0.0
cyanorak:CK_00009020,conserved hypothetical protein,6,6,3,3,0,0.0
cyanorak:CK_00002351,"large-conductance mechanosensitive ion channel, MscL family",4,4,3,3,0,0.0
cyanorak:CK_00005078,"small-conductance mechanosensitive ion channel, MscS family",4,3,3,4,0,0.0
cyanorak:CK_00057127,conserved hypothetical protein,6,6,3,3,0,0.0
cyanorak:CK_00002044,calcineurin-like phosphoesterase family protein,5,5,3,3,0,0.0
cyanorak:CK_00057090,NADH dehydrogenase subunit NdhF (chain 5 or L),3,3,3,3,0,0.0
cyanorak:CK_00003712,copper resistance D family protein,3,3,3,3,0,0.0
cyanorak:CK_00003711,"possible Histidine kinase-, DNA gyrase B-, phy",3,3,3,3,0,0.0
cyanorak:CK_00001615,histidine triad (HIT) family protein,7,7,3,3,0,0.0
cyanorak:CK_00046746,parB-like nuclease family protein,7,7,3,3,0,0.0
cyanorak:CK_00040091,conserved hypothetical protein,6,3,3,6,0,0.0
cyanorak:CK_00048496,EF-hand domain pair-containing protein,6,6,3,3,0,0.0
cyanorak:CK_00008017,two-component system response regulator RR class II (RRII)-OmpR,6,6,3,3,0,0.0
cyanorak:CK_00006480,two-component sensor histidine kinase with a HAMP domain,4,4,3,3,0,0.0
cyanorak:CK_00048151,polyphosphate kinase 2,7,7,3,3,0,0.0
cyanorak:CK_00001707,conserved hypothetical protein,7,7,3,3,0,0.0
cyanorak:CK_00001786,"RNA polymerase sigma factor, type III",8,7,3,3,0,0.0
cyanorak:CK_00001468,uncharacterized conserved membrane protein (UPF0182),7,7,3,3,0,0.0
cyanorak:CK_00056794,peptidase family M23,4,3,3,4,0,0.0
cyanorak:CK_00001467,proton extrusion protein,7,7,3,3,0,0.0
cyanorak:CK_00001466,integral membrane protein involved in the photoprotection of photosystem II,7,7,3,3,0,0.0
cyanorak:CK_00001465,TerB-like domain containing protein,7,7,3,3,0,0.0
cyanorak:CK_00001463,FAD dependent oxidoreductase,7,7,3,3,0,0.0
cyanorak:CK_00001462,conserved hypothetical protein,7,7,3,3,0,0.0
cyanorak:CK_00001612,spoIID/LytB domain protein,6,6,3,3,0,0.0
cyanorak:CK_00001459,possible cell division protein Cdv3,7,7,3,3,0,0.0
cyanorak:CK_00001458,uncharacterized conserved secreted protein,7,7,3,3,0,0.0
cyanorak:CK_00001457,conserved hypothetical protein,7,7,3,3,0,0.0
cyanorak:CK_00043141,N-acetylmuramoyl-L-alanine amidase family protein,7,7,3,3,0,0.0
cyanorak:CK_00001456,"glycyl aminopeptidase, M61 family",7,7,3,3,0,0.0
cyanorak:CK_00001455,"ABC-type sugar transport system, periplasmic component",7,7,3,3,0,0.0
cyanorak:CK_00001454,"ABC-type sugar transport system, permease component",7,7,3,3,0,0.0
cyanorak:CK_00001453,"ABC-type sugar transport system, permease component",7,7,3,3,0,0.0
cyanorak:CK_00008069,"ABC-type sugar transport system, ATPase component",7,7,3,3,0,0.0
cyanorak:CK_00001452,polysaccharide pyruvyl transferase,7,7,3,3,0,0.0
cyanorak:CK_00001918,FAD binding domain protein,5,5,3,3,0,0.0
cyanorak:CK_00001450,"putative ABC sugar transporter, membrane component",7,7,3,3,0,0.0
cyanorak:CK_00043900,putative endolysin,7,7,3,3,0,0.0
cyanorak:CK_00001617,conserved hypothetical protein,7,7,3,3,0,0.0
cyanorak:CK_00048286,uncharacterized conserved RmlC-like cupin domain-containing secreted protein,4,4,3,3,0,0.0
cyanorak:CK_00002177,"uncharacterized conserved, 2TM domain-containing membrane protein",5,5,3,3,0,0.0
cyanorak:CK_00003701,eamA-like transporter family protein,3,3,3,3,0,0.0
cyanorak:CK_00001472,uncharacterised protein family UPF0102,7,7,3,3,0,0.0
cyanorak:CK_00003700,glutamate dehydrogenase,3,3,3,3,0,0.0
cyanorak:CK_00001471,"putative autoinducer 2 exporter, YhhT family",7,7,3,3,0,0.0
cyanorak:CK_00001469,"lipopolysaccharide export system, ATPase component",7,7,3,3,0,0.0
cyanorak:CK_00000879,ribulose-phosphate 3-epimerase,7,7,3,3,0,0.0
cyanorak:CK_00001944,"ABC-type glycine betaine/proline transporter, substrate binding component",5,5,3,3,0,0.0
cyanorak:CK_00001943,"ABC-type glycine betaine/proline transporter, membrane component",5,5,3,3,0,0.0
cyanorak:CK_00008061,"ABC-type proline/glycine betaine transport system, ATPase component",5,5,3,3,0,0.0
cyanorak:CK_00001942,glycine/sarcosine N-methyltransferase,5,5,3,3,0,0.0
cyanorak:CK_00001941,dimethylglycine N-methyltransferase,5,5,3,3,0,0.0
cyanorak:CK_00003688,"putative Na+/H+ antiporter, CPA1 family",3,3,3,3,0,0.0
cyanorak:CK_00003687,pyruvate:ferredoxin (flavodoxin) oxidoreductase,3,3,3,3,0,0.0
cyanorak:CK_00008119,LD-carboxypeptidase family protein,7,7,3,3,0,0.0
cyanorak:CK_00001492,"Ferric uptake regulator family protein, fur family",7,7,3,3,0,0.0
cyanorak:CK_00001493,CBS domains-containing protein,7,7,3,3,0,0.0
cyanorak:CK_00001722,possible ligand gated channel (GIC family),7,7,3,3,0,0.0
cyanorak:CK_00050805,CopG-like ribbon-helix-helix domain-containing protein,7,7,3,3,0,0.0
cyanorak:CK_00001497,"serine peptidase, rhomboid family",7,7,3,3,0,0.0
cyanorak:CK_00002546,"transcriptional regulator, Crp/Fnr family",5,5,3,3,0,0.0
cyanorak:CK_00033189,ferritin,4,4,3,3,0,0.0
cyanorak:CK_00038523,putative membrane protein,5,3,3,5,0,0.0
cyanorak:CK_00003676,GCN5-related N-acetyltransferase,3,3,3,3,0,0.0
cyanorak:CK_00002175,glutamate decarboxylase,4,4,3,3,0,0.0
cyanorak:CK_00041288,putative membrane protein,3,3,3,3,0,0.0
cyanorak:CK_00002043,secreted protein of unknown function DUF2808,4,4,3,3,0,0.0
cyanorak:CK_00001482,phosphate-starvation-induced PsiE-like protein,7,7,3,3,0,0.0
cyanorak:CK_00001479,uncharacterized conserved secreted protein,7,7,3,3,0,0.0
cyanorak:CK_00043169,lysozyme,7,7,3,3,0,0.0
cyanorak:CK_00001779,S-adenosyl-L-methionine-dependent methyltransferase,7,7,3,3,0,0.0
cyanorak:CK_00001780,FAD-dependent oxidoreductase,7,7,3,3,0,0.0
cyanorak:CK_00001781,putative chalcone/stilbene synthase,7,7,3,3,0,0.0
cyanorak:CK_00003671,putative nif11-like leader peptide domain protein,3,3,3,3,0,0.0
cyanorak:CK_00049602,"L,D-transpeptidase catalytic domain protein",7,7,3,3,0,0.0
cyanorak:CK_00001605,uncharacterized conserved membrane protein,7,7,3,3,0,0.0
cyanorak:CK_00001940,dienelactone hydrolase family protein,6,5,3,3,0,0.0
cyanorak:CK_00001240,potassium ion channel,9,7,3,3,0,0.0
cyanorak:CK_00041109,conserved hypothetical protein,7,7,3,3,0,0.0
cyanorak:CK_00001431,uncharacterized conserved secreted protein,7,7,3,3,0,0.0
cyanorak:CK_00002037,putative sodium dependent transporter domain protein,3,3,3,3,0,0.0
cyanorak:CK_00001428,uncharacterized conserved secreted protein (DUF4359),7,7,3,3,0,0.0
cyanorak:CK_00001702,5-oxoprolinase (ATP-hydrolysing),6,6,3,3,0,0.0
cyanorak:CK_00043555,putative nuclease,8,6,3,3,0,0.0
cyanorak:CK_00049310,phage integrase,9,4,3,6,0,0.0
cyanorak:CK_00001425,6-O-alkylguanine DNA alkyltransferase-like protein,7,7,3,3,0,0.0
cyanorak:CK_00045159,uncharacterized conserved membrane protein,7,7,3,3,0,0.0
cyanorak:CK_00002033,two-component sensor histidine kinase,5,4,3,4,0,0.0
cyanorak:CK_00002762,type IV pilin PilA,6,5,3,3,0,0.0
cyanorak:CK_00002031,uncharacterized conserved membrane protein,6,5,3,3,0,0.0
cyanorak:CK_00002030,von Willebrand factor A-like domain-containing protein,6,5,3,3,0,0.0
cyanorak:CK_00003649,possible Galanin,3,3,3,3,0,0.0
cyanorak:CK_00003648,putative lemA protein,3,3,3,3,0,0.0
cyanorak:CK_00002670,type II lanthionine synthetase,3,3,3,3,0,0.0
cyanorak:CK_00001911,"six-bladed beta-propeller, TolB-like protein",6,5,3,3,0,0.0
cyanorak:CK_00001510,"multidrug efflux transporter, MFS family",7,7,3,3,0,0.0
cyanorak:CK_00000058,uncharacterized conserved membrane protein,7,7,3,3,0,0.0
cyanorak:CK_00001512,"1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase",7,7,3,3,0,0.0
cyanorak:CK_00001576,cyclomaltodextrinase / maltogenic alpha-amylase / neopullulanase,7,7,3,3,0,0.0
cyanorak:CK_00001211,ATP-dependent DNA helicase,7,7,3,3,0,0.0
cyanorak:CK_00001402,methylthioribulose-1-phosphate dehydratase,6,6,3,3,0,0.0
cyanorak:CK_00001401,enolase-phosphatase E1,6,6,3,3,0,0.0
cyanorak:CK_00001319,photosystem II 12 kDa extrinsic PsbU protein,7,7,3,3,0,0.0
cyanorak:CK_00001166,"multidrug efflux transporter, MFS family",7,7,3,3,0,0.0
cyanorak:CK_00001735,cyanobacterial cold resistance protein,6,6,3,3,0,0.0
cyanorak:CK_00001338,serine/threonine protein kinase,6,6,3,3,0,0.0
cyanorak:CK_00001339,hercynine oxygenase,7,7,3,3,0,0.0
cyanorak:CK_00001340,dimethylhistidine N-methyltransferase,7,7,3,3,0,0.0
cyanorak:CK_00001342,"putative ABC transporter, sugar binding component",7,7,3,3,0,0.0
cyanorak:CK_00002667,2OG-Fe(II) oxygenase superfamily protein,3,3,3,3,0,0.0
cyanorak:CK_00038132,"efflux transporter, RND family, MFP subunit",5,5,3,3,0,0.0
cyanorak:CK_00009125,"RND family multidrug efflux transporter, MMPL family",5,5,3,3,0,0.0
cyanorak:CK_00057354,"UDP-N-acetylglucosamine 4,6-dehydratase (inverting)",3,3,3,3,0,0.0
cyanorak:CK_00056759,"type I secretion system ABC transporter, HlyB family",6,6,3,3,0,0.0
cyanorak:CK_00001830,uncharacterized membrane protein,6,6,3,3,0,0.0
cyanorak:CK_00001346,lecithin retinol acyltransferase family protein,7,7,3,3,0,0.0
cyanorak:CK_00001351,ATP-dependent DNA/RNA helicase,7,7,3,3,0,0.0
cyanorak:CK_00001687,"type II secretory pathway, ATPase PulE/Tfp pilus assembly pathway, ATPase PilB",6,6,3,3,0,0.0
cyanorak:CK_00001353,uncharacterized conserved membrane protein,7,7,3,3,0,0.0
cyanorak:CK_00045264,methyltransferase domain protein,3,3,3,3,0,0.0
cyanorak:CK_00057166,glycosyltransferase,3,3,3,3,0,0.0
cyanorak:CK_00045896,hemolysin-type calcium-binding repeat family protein,8,4,3,6,0,0.0
cyanorak:CK_00033230,glycosyl transferases group 1 family protein,3,3,3,3,0,0.0
cyanorak:CK_00047574,phage integrase family protein,5,5,3,3,0,0.0
cyanorak:CK_00050091,conserved hypothetical protein,3,3,3,3,0,0.0
cyanorak:CK_00051467,conserved hypothetical protein,3,3,3,3,0,0.0
cyanorak:CK_00045569,conserved hypothetical protein (DUF2811),3,3,3,3,0,0.0
cyanorak:CK_00036190,conserved hypothetical protein,3,3,3,3,0,0.0
cyanorak:CK_00045762,high light inducible protein,12,3,3,12,0,0.0
cyanorak:CK_00041027,conserved hypothetical protein,3,3,3,3,0,0.0
cyanorak:CK_00050880,putative membrane protein,3,3,3,3,0,0.0
cyanorak:CK_00039657,conserved hypothetical protein,3,3,3,3,0,0.0
cyanorak:CK_00004123,beta-lactamase superfamily domain protein,3,3,3,3,0,0.0
cyanorak:CK_00005262,peptidylprolyl isomerase,4,4,3,3,0,0.0
cyanorak:CK_00043336,2OG-Fe(II) oxygenase superfamily protein,3,3,3,3,0,0.0
cyanorak:CK_00002185,conserved hypothetical protein,5,5,3,3,0,0.0
cyanorak:CK_00002384,adenylate cyclase,4,4,3,3,0,0.0
cyanorak:CK_00005921,S-adenosyl-L-methionine-dependent methyltransferase,4,4,3,3,0,0.0
cyanorak:CK_00042774,virulence-associated E family protein,5,4,3,3,0,0.0
cyanorak:CK_00048918,conserved hypothetical protein,3,3,3,3,0,0.0
cyanorak:CK_00040703,conserved hypothetical protein,3,3,3,3,0,0.0
cyanorak:CK_00001536,glucose-methanol-choline oxidoreductase family protein,6,6,3,3,0,0.0
cyanorak:CK_00001827,cytochrome c oxidase subunit III family protein,6,6,3,3,0,0.0
cyanorak:CK_00008118,cytochrome c oxidase subunit I,6,6,3,3,0,0.0
cyanorak:CK_00001900,cytochrome c oxidase subunit II,6,6,3,3,0,0.0
cyanorak:CK_00001899,uncharacterized conserved membrane protein,6,6,3,3,0,0.0
cyanorak:CK_00001898,uncharacterized conserved membrane protein (DUF2231),6,6,3,3,0,0.0
cyanorak:CK_00050947,possible menaquinone-dependent protoporphyrinogen oxidase,3,3,3,3,0,0.0
cyanorak:CK_00006129,DNA repair Rad51/transcription factor NusA family protein,4,3,3,4,0,0.0
cyanorak:CK_00001662,sarcosine oxidase,7,7,3,3,0,0.0
cyanorak:CK_00001539,leucine dehydrogenase,8,7,3,3,0,0.0
cyanorak:CK_00001744,S-adenosyl-L-methionine-dependent methyltransferase,7,7,3,3,0,0.0
cyanorak:CK_00057598,uncharacterized conserved lipoprotein,3,3,3,3,0,0.0
cyanorak:CK_00051189,conserved hypothetical protein,3,3,3,3,0,0.0
cyanorak:CK_00001678,molybdenum cofactor biosynthesis protein A,8,7,3,4,0,0.0
cyanorak:CK_00001677,molybdenum cofactor guanylyltransferase,8,7,3,4,0,0.0
cyanorak:CK_00001676,nitrate transporter,9,7,3,4,0,0.0
cyanorak:CK_00001675,nitrate reductase,8,7,3,4,0,0.0
cyanorak:CK_00001674,nitrate reductase associated protein,8,7,3,4,0,0.0
cyanorak:CK_00001673,molybdenum cofactor biosynthesis protein C,8,7,3,4,0,0.0
cyanorak:CK_00001672,molybdopterin biosynthesis protein MoeA,8,7,3,4,0,0.0
cyanorak:CK_00001671,molybdenum cofactor biosynthesis protein E (molydbopterin converting factor large subunit),8,7,3,4,0,0.0
cyanorak:CK_00051791,conserved hypothetical protein,4,3,3,4,0,0.0
cyanorak:CK_00001670,molybdenum cofactor biosynthesis protein B,8,7,3,4,0,0.0
cyanorak:CK_00042393,Hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00037035,Hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00056301,Hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00049078,Conserved hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00051192,Conserved hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00036900,Conserved hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00045509,Conserved hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00036961,Conserved hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00045015,Conserved hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00048516,Hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00043605,Conserved hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00043843,Conserved hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00054867,Conserved hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00048107,Conserved hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00042471,Conserved hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00045880,conserved hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00049539,Conserved hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00042274,Conserved hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00003592,conserved hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00039941,conserved hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00003537,conserved hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00003423,possible Hepatitis C virus envelope glycoprote,2,2,2,2,2,1.0
cyanorak:CK_00055128,possible Type II intron maturase,2,2,2,2,2,1.0
cyanorak:CK_00046269,conserved hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00038476,conserved hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00048705,conserved hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00046546,conserved hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00044876,conserved hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00049724,conserved hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00044087,conserved hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00057402,conserved hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00052083,conserved hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00041375,conserved hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00046106,conserved hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00042255,conserved hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00049501,conserved hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00049997,conserved hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00053947,conserved hypothetical protein,3,2,2,3,3,1.0
cyanorak:CK_00055245,conserved hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00046585,conserved hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00043537,conserved hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00036936,conserved hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00004144,"uncharacterized conserved secreted protein, PM-13 family",4,2,2,4,4,1.0
cyanorak:CK_00003966,conserved hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00044992,uncharacterized conserved membrane protein,6,6,2,2,2,1.0
cyanorak:CK_00050095,Hypothetical protein,3,2,2,3,3,1.0
cyanorak:CK_00042772,Hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00038480,Conserved hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00043241,Conserved hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00047786,Hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00042580,Conserved hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00048527,Conserved hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00049854,Conserved hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00048297,Conserved hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00036111,Hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00048819,Hypothetical protein,3,2,2,3,3,1.0
cyanorak:CK_00041641,Hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00036576,Hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00047976,Conserved hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00044507,Conserved hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00044478,Conserved hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00036951,Hypothetical protein,2,2,2,2,2,1.0
cyanorak:CK_00037174,Hypothetical protein,2,2,2,2,2,1.0
