organism_name,locus_tag,gene_name,product,function_description,kegg_ko_id,kegg_ko_name,tcdb_family,brite_leaf,sources,gene_category,in_brite,in_kegg,in_tcdb,in_annotation
Alteromonas macleodii HOT1A3,ACZ81_11850,,TRAP transporter small permease,"Tripartite ATP-independent periplasmic transporters, DctQ component",,,,,annotation,Carbohydrate metabolism,False,False,False,True
Alteromonas macleodii HOT1A3,ACZ81_11855,,TRAP transporter large permease,Part of the tripartite ATP-independent periplasmic (TRAP) transport system,,,,,annotation,Carbohydrate metabolism,False,False,False,True
Alteromonas macleodii HOT1A3,ACZ81_11895,,TonB-dependent receptor,"COG1629 Outer membrane receptor proteins, mostly Fe transport",,,,,annotation,Inorganic ion transport,False,False,False,True
Alteromonas macleodii HOT1A3,ACZ81_11950,,type 2 periplasmic-binding domain-containing protein,Phosphate ABC transporter substrate-binding protein,,,,,annotation,Inorganic ion transport,False,False,False,True
Alteromonas macleodii HOT1A3,ACZ81_11955,,LysR family transcriptional regulator,"Bacterial regulatory helix-turn-helix protein, lysR family",,,,,annotation,Transcription,False,False,False,True
Alteromonas macleodii HOT1A3,ACZ81_12100,sdcS,SLC13 family permease,COG0471 Di- and tricarboxylate transporters,K14445,"SLC13A2_3_5; solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 2/3/5",2.A.47.1,SLC13: Human Na+-sulfate/carboxylate cotransporter,brite|kegg|tcdb|annotation,Inorganic ion transport,True,True,True,True
Alteromonas macleodii HOT1A3,ACZ81_12120,mscS,mechanosensitive ion channel family protein,Mechanosensitive ion channel,K03442,mscS; small conductance mechanosensitive channel,1.A.23.2,Pores ion channels [TC:1],brite|kegg|tcdb|annotation,Cell wall and membrane,True,True,True,True
Alteromonas macleodii HOT1A3,ACZ81_12140,,hypothetical protein,Preprotein translocase subunit SecA,,,,,annotation,Unknown,False,False,False,True
Alteromonas macleodii HOT1A3,ACZ81_12185,yhjC,LysR family transcriptional regulator,Transcriptional regulator,,,,,annotation,Transcription,False,False,False,True
Alteromonas macleodii HOT1A3,ACZ81_12220,,LysR family transcriptional regulator,Transcriptional regulator,,,,,annotation,Transcription,False,False,False,True
Alteromonas macleodii HOT1A3,ACZ81_12280,,substrate-binding periplasmic protein,ABC-type amino acid transport signal transduction systems periplasmic component domain,K02030,ABC.PA.S; polar amino acid transport system substrate-binding protein,3.A.1.3,Putative polar amino acid transporter,brite|kegg|tcdb|annotation,Amino acid metabolism,True,True,True,True
Alteromonas macleodii HOT1A3,ACZ81_12330,,AMP-binding protein,AMP-binding enzyme C-terminal domain,K01897,"ACSL, fadD; long-chain-fatty-acid---CoA ligase [EC:6.2.1.3]",4.C.1.1,,tcdb,Lipid metabolism,False,False,True,False
Alteromonas macleodii HOT1A3,ACZ81_12395,modF,ATP-binding cassette domain-containing protein,"ABC-type molybdenum transport system, ATPase component photorepair protein PhrA",K02013 ; K05776,ABC.FEV.A; iron complex transport system ATP-binding protein [EC:7.2.2.-] ; modF; molybdate transport system ATP-binding protein,3.A.1.14,Molybdate transporter ; Iron complex transporter,brite|kegg|tcdb|annotation,Inorganic ion transport,True,True,True,True
Alteromonas macleodii HOT1A3,ACZ81_12425,atoE,short-chain fatty acid transporter,COG2031 Short chain fatty acids transporter,K02106,atoE; short-chain fatty acids transporter,2.A.73.1,,kegg|tcdb|annotation,Lipid metabolism,False,True,True,True
Alteromonas macleodii HOT1A3,ACZ81_12545,nhaB,sodium/proton antiporter NhaB,Na( ) H( ) antiporter that extrudes sodium in exchange for external protons,K03314,"nhaB; Na+:H+ antiporter, NhaB family",2.A.34.1,Electrochemical potential-driven transporters [TC:2],brite|kegg|tcdb|annotation,Inorganic ion transport,True,True,True,True
Alteromonas macleodii HOT1A3,ACZ81_12550,dsbB,disulfide bond formation protein DsbB,Required for disulfide bond formation in some periplasmic proteins. Acts by oxidizing the DsbA protein,K03611,dsbB; protein dithiol:quinone oxidoreductase [EC:1.8.5.9],5.A.2.1,,tcdb,Post-translational modification,False,False,True,False
Alteromonas macleodii HOT1A3,ACZ81_12585,fadD,long-chain-fatty-acid--CoA ligase FadD,COG0318 Acyl-CoA synthetases (AMP-forming) AMP-acid ligases II,K01897,"ACSL, fadD; long-chain-fatty-acid---CoA ligase [EC:6.2.1.3]",4.C.1.1,,tcdb,Lipid metabolism,False,False,True,False
Alteromonas macleodii HOT1A3,ACZ81_12625,,cation diffusion facilitator family transporter,Cation efflux family,,,,,annotation,Inorganic ion transport,False,False,False,True
Alteromonas macleodii HOT1A3,ACZ81_12655,,sulfite exporter TauE/SafE family protein,membrane transporter protein,,,,,annotation,Unknown,False,False,False,True
Alteromonas macleodii HOT1A3,ACZ81_12745,yfdC,formate/nitrite transporter family protein,transporter (Formate nitrite transporter family) protein,K21990,yfdC; formate-nitrite transporter family protein,1.A.16.4,,kegg|tcdb|annotation,Inorganic ion transport,False,True,True,True
Alteromonas macleodii HOT1A3,ACZ81_12760,,TonB-dependent receptor,"COG1629 Outer membrane receptor proteins, mostly Fe transport",K02014,TC.FEV.OM; iron complex outermembrane recepter protein,The Outer Membrane Receptor (OMR) Family,Pores ion channels [TC:1],brite|tcdb|annotation,Inorganic ion transport,True,False,True,True
Alteromonas macleodii HOT1A3,ACZ81_12835,,type 2 periplasmic-binding domain-containing protein,,K02030,ABC.PA.S; polar amino acid transport system substrate-binding protein,3.A.1.3,Putative polar amino acid transporter,brite|kegg|tcdb|annotation,Unknown,True,True,True,True
Alteromonas macleodii HOT1A3,ACZ81_12890,lldP,L-lactate permease,L-lactate permease,K00427 ; K03303,"lldP, lctP; L-lactate permease ; lutP, lctP; lactate permease",The Lactate Permease (LctP) Family ; 2.A.14.1.1,Electrochemical potential-driven transporters [TC:2],brite|kegg|tcdb|annotation,Energy production,True,True,True,True
Alteromonas macleodii HOT1A3,ACZ81_12895,,LysR family transcriptional regulator,"Bacterial regulatory helix-turn-helix protein, lysR family",,,,,annotation,Transcription,False,False,False,True
Alteromonas macleodii HOT1A3,ACZ81_12900,,DcaP family trimeric outer membrane transporter,Forms passive diffusion pores that allow small molecular weight hydrophilic materials across the outer membrane,,,,,annotation,Cell wall and membrane,False,False,False,True
Alteromonas macleodii HOT1A3,ACZ81_12925,yfiO,outer membrane protein assembly factor BamD,"Part of the outer membrane protein assembly complex, which is involved in assembly and insertion of beta-barrel proteins into the outer membrane",K05807,bamD; outer membrane protein assembly factor BamD,1.B.33.1,Pores ion channels [TC:1],brite|tcdb,Cell wall and membrane,True,False,True,False
Alteromonas macleodii HOT1A3,ACZ81_12940,,LON peptidase substrate-binding domain-containing protein,to the N-terminal domain of Lon protease,K07157,K07157; uncharacterized protein,,,annotation,Unknown,False,False,False,True
Alteromonas macleodii HOT1A3,ACZ81_12945,,nuclear transport factor 2 family protein,Uncharacterized conserved protein (DUF2358),,,,,annotation,Unknown,False,False,False,True
Alteromonas macleodii HOT1A3,ACZ81_12970,motB,flagellar motor protein MotB,Flagellar motor protein,K02557,motB; chemotaxis protein MotB,1.A.30.1,Pores ion channels [TC:1],brite|tcdb|annotation,Cell motility,True,False,True,True
Alteromonas macleodii HOT1A3,ACZ81_12975,pomA,flagellar motor protein PomA,COG1291 Flagellar motor component,K02556,motA; chemotaxis protein MotA,1.A.30.1,Pores ion channels [TC:1],brite|tcdb|annotation,Cell motility,True,False,True,True
Alteromonas macleodii HOT1A3,ACZ81_13050,ettA,energy-dependent translational throttle protein EttA,"A translation factor that gates the progression of the 70S ribosomal initiation complex (IC, containing tRNA(fMet) in the P-site) into the translation elongation cycle by using a mechanism sensitive to the ATP/ADP ratio. Binds to the 70S ribosome E-site where it modulates the state of the translating ribosome during subunit translocation. ATP hydrolysis probably frees it from the ribosome, which can enter the elongation phase",K06020,ettA; energy-dependent translational throttle protein EttA,,,annotation,Unknown,False,False,False,True
Alteromonas macleodii HOT1A3,ACZ81_13175,fimT,GspH/FimT family pseudopilin,Pilus assembly protein,K08084,fimT; type IV fimbrial biogenesis protein FimT,3.A.15.2,,tcdb|annotation,Cell motility,False,False,True,True
Alteromonas macleodii HOT1A3,ACZ81_13180,gspJ,type IV pilin protein,Prokaryotic N-terminal methylation motif,K02456 ; K02458 ; K02459 ; K02655 ; K12285,gspG; general secretion pathway protein G ; gspI; general secretion pathway protein I ; gspJ; general secretion pathway protein J ; pilE; type IV pilus assembly protein PilE ; mshO; MSHA biogenesis protein MshO,3.A.15.2,,tcdb,Cell motility,False,False,True,False
Alteromonas macleodii HOT1A3,ACZ81_13185,VP0657,prepilin-type N-terminal cleavage/methylation domain-containing protein,COG4970 Tfp pilus assembly protein FimT,K08084,fimT; type IV fimbrial biogenesis protein FimT,3.A.15.2,,tcdb|annotation,Cell motility,False,False,True,True
Alteromonas macleodii HOT1A3,ACZ81_13205,pilE,type IV pilin protein,COG4968 Tfp pilus assembly protein PilE,K02655,pilE; type IV pilus assembly protein PilE,3.A.15.2,,tcdb,Cell motility,False,False,True,False
Alteromonas macleodii HOT1A3,ACZ81_13255,murJ,murein biosynthesis integral membrane protein MurJ,Involved in peptidoglycan biosynthesis. Transports lipid-linked peptidoglycan precursors from the inner to the outer leaflet of the cytoplasmic membrane,K03980,"murJ, mviN; putative peptidoglycan lipid II flippase",2.A.66.4,Electrochemical potential-driven transporters [TC:2],brite|tcdb,Unknown,True,False,True,False
Alteromonas macleodii HOT1A3,ACZ81_13280,,bile acid:sodium symporter family protein,Na -dependent transporter,K03453,"TC.BASS; bile acid:Na+ symporter, BASS family",The Bile Acid:Na+ Symporter (BASS) Family,,kegg|tcdb|annotation,Unknown,False,True,True,True
Alteromonas macleodii HOT1A3,ACZ81_13285,,LysR family transcriptional regulator,transcriptional regulator,,,,,annotation,Transcription,False,False,False,True
Alteromonas macleodii HOT1A3,ACZ81_13315,lon,endopeptidase La,"ATP-dependent serine protease that mediates the selective degradation of mutant and abnormal proteins as well as certain short-lived regulatory proteins. Required for cellular homeostasis and for survival from DNA damage and developmental changes induced by stress. Degrades polypeptides processively to yield small peptide fragments that are 5 to 10 amino acids long. Binds to DNA in a double-stranded, site-specific manner",K01338,lon; ATP-dependent Lon protease [EC:3.4.21.53],,,annotation,Post-translational modification,False,False,False,True
Alteromonas macleodii HOT1A3,ACZ81_13450,yfgL,outer membrane protein assembly factor BamB,"Part of the outer membrane protein assembly complex, which is involved in assembly and insertion of beta-barrel proteins into the outer membrane",K17713,bamB; outer membrane protein assembly factor BamB,1.B.33.1,Pores ion channels [TC:1],brite|tcdb,Cell wall and membrane,True,False,True,False
Alteromonas macleodii HOT1A3,ACZ81_13510,sufD,Fe-S cluster assembly protein SufD,"COG0719 ABC-type transport system involved in Fe-S cluster assembly, permease component",K09015,sufD; Fe-S cluster assembly protein SufD,,,annotation,Post-translational modification,False,False,False,True
Alteromonas macleodii HOT1A3,ACZ81_13515,sufC,Fe-S cluster assembly ATPase SufC,"COG0396 ABC-type transport system involved in Fe-S cluster assembly, ATPase component",K09013,sufC; Fe-S cluster assembly ATP-binding protein,,Orphan ABC ATPase,brite|annotation,Post-translational modification,True,False,False,True
Alteromonas macleodii HOT1A3,ACZ81_13520,sufB,Fe-S cluster assembly protein SufB,"COG0719 ABC-type transport system involved in Fe-S cluster assembly, permease component",K09014,sufB; Fe-S cluster assembly protein SufB,,,annotation,Post-translational modification,False,False,False,True
Alteromonas macleodii HOT1A3,ACZ81_13540,ethA,flavin-containing monooxygenase,flavoprotein involved in K transport,,,,,annotation,Inorganic ion transport,False,False,False,True
Alteromonas macleodii HOT1A3,ACZ81_13570,secF,protein translocase subunit SecF,Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. SecDF uses the proton motive force (PMF) to complete protein translocation after the ATP-dependent function of SecA,K03074,secF; preprotein translocase subunit SecF,2.A.6.4 ; 3.A.5.2 ; 3.A.5.7,,kegg|tcdb|annotation,Intracellular trafficking,False,True,True,True
Alteromonas macleodii HOT1A3,ACZ81_13575,secD,protein translocase subunit SecD,Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. SecDF uses the proton motive force (PMF) to complete protein translocation after the ATP-dependent function of SecA,K03072,secD; preprotein translocase subunit SecD,2.A.6.4 ; 3.A.5.2 ; 3.A.5.7,,kegg|tcdb|annotation,Intracellular trafficking,False,True,True,True
Alteromonas macleodii HOT1A3,ACZ81_13580,yajC,preprotein translocase subunit YajC,Preprotein translocase subunit YajC,K03210,yajC; preprotein translocase subunit YajC,3.A.5.1 ; 3.A.5.2,,kegg|tcdb|annotation,Intracellular trafficking,False,True,True,True
Alteromonas macleodii HOT1A3,ACZ81_13610,VP1064,potassium channel family protein,Ion channel,K10716,"kch, trkA, mthK, pch; voltage-gated potassium channel",1.A.1.1 ; 1.A.1.13 ; 1.A.1.17 ; 1.A.1.24 ; 1.A.1.25 ; 1.A.1.6,Pores ion channels [TC:1],brite|kegg|tcdb|annotation,Inorganic ion transport,True,True,True,True
Alteromonas macleodii HOT1A3,ACZ81_13645,,ABC transporter ATP-binding protein,ATPases associated with a variety of cellular activities,K02003,ABC.CD.A; putative ABC transport system ATP-binding protein,The ATP-binding Cassette (ABC) Superfamily,Putative ABC transporter,brite|kegg|tcdb|annotation,Defense mechanisms,True,True,True,True
Alteromonas macleodii HOT1A3,ACZ81_13650,,FtsX-like permease family protein,FtsX-like permease family,K02004,ABC.CD.P; putative ABC transport system permease protein,The ATP-binding Cassette (ABC) Superfamily,Putative ABC transporter,brite|kegg|tcdb|annotation,Defense mechanisms,True,True,True,True
Alteromonas macleodii HOT1A3,ACZ81_13680,,LysR family transcriptional regulator,Transcriptional regulator,,,,,annotation,Transcription,False,False,False,True
Alteromonas macleodii HOT1A3,ACZ81_13810,,lipopolysaccharide biosynthesis protein,Polysaccharide biosynthesis protein,K03328,"TC.PST; polysaccharide transporter, PST family",2.A.66.2,,kegg|tcdb,Unknown,False,True,True,False
Alteromonas macleodii HOT1A3,ACZ81_13845,,oligosaccharide flippase family protein,Membrane protein involved in the export of O-antigen and teichoic acid,K03328,"TC.PST; polysaccharide transporter, PST family",2.A.66.2,,kegg|tcdb,Unknown,False,True,True,False
Alteromonas macleodii HOT1A3,ACZ81_13870,wza,XrtA/PEP-CTERM system exopolysaccharide export protein,COG1596 Periplasmic protein involved in polysaccharide export,K01991,"wza, gfcE; polysaccharide biosynthesis/export protein",The Outer Membrane Auxiliary (OMA) Protein Family,Pores ion channels [TC:1],brite|tcdb,Cell wall and membrane,True,False,True,False
Alteromonas macleodii HOT1A3,ACZ81_13940,suxA,TonB-dependent receptor,"COG1629 Outer membrane receptor proteins, mostly Fe transport",,,,,annotation,Cell wall and membrane,False,False,False,True
Alteromonas macleodii HOT1A3,ACZ81_13955,,TonB-dependent receptor,TonB dependent receptor,K02014,TC.FEV.OM; iron complex outermembrane recepter protein,The Outer Membrane Receptor (OMR) Family,Pores ion channels [TC:1],brite|tcdb|annotation,Inorganic ion transport,True,False,True,True
Alteromonas macleodii HOT1A3,ACZ81_14000,spoU,TrmH family RNA methyltransferase,Belongs to the class IV-like SAM-binding methyltransferase superfamily. RNA methyltransferase TrmH family,K03437,"spoU; RNA methyltransferase, TrmH family",,,annotation,Translation,False,False,False,True
Alteromonas macleodii HOT1A3,ACZ81_14055,,choline transporter,Choline-glycine betaine transporter,,,,,annotation,Cell wall and membrane,False,False,False,True
Alteromonas macleodii HOT1A3,ACZ81_14140,,M56 family metallopeptidase,"Interacts with outer membrane receptor proteins that carry out high-affinity binding and energy dependent uptake into the periplasmic space of specific substrates. It could act to transduce energy from the cytoplasmic membrane to specific energy- requiring processes in the outer membrane, resulting in the release into the periplasm of ligands bound by these outer membrane proteins",,,,,annotation,Intracellular trafficking,False,False,False,True
